15,183200.00,-2098.6194,3491.2395,84.748,306.00,27.60,-0.4579,-0.0471,0.0117,-2.7056,1.8557,-12.2889
15,183200.10,-2098.6186,3491.2408,85.359,306.10,27.60,-0.4107,0.0040,-0.0763,-3.3366,2.5878,-10.9567
15,183200.20,-2098.6179,3491.2421,86.266,306.42,27.60,-0.3008,0.0264,-0.1009,-1.1280,2.2813,-9.1327
15,183200.30,-2098.6171,3491.2433,87.211,306.61,27.60,-0.1792,0.0259,-0.1092,-2.3990,1.8524,-5.7838
15,183200.40,-2098.6163,3491.2446,88.248,306.51,27.60,-0.0065,0.0594,0.0751,-5.2291,0.6785,-2.2411
15,183200.50,-2098.6155,3491.2459,89.322,306.25,27.60,0.0785,0.0749,-0.0643,-4.3615,1.5730,0.4450
15,183200.60,-2098.6147,3491.2473,90.192,305.88,27.60,0.2040,0.0750,0.0020,-2.5749,-0.4413,2.8492
15,183200.70,-2098.6139,3491.2486,91.044,305.24,27.60,0.2698,0.0629,-0.0848,-2.4032,-0.3681,4.6759
15,183200.80,-2098.6131,3491.2500,91.989,304.78,27.60,0.2606,0.0352,-0.0691,-2.1798,-0.2392,5.1002
15,183200.90,-2098.6124,3491.2514,92.581,304.17,27.70,0.2722,0.0463,-0.0271,-3.6446,-0.6626,5.2691
15,183201.00,-2098.6116,3491.2528,92.970,303.50,27.70,0.2658,0.0255,-0.0223,-3.2353,1.3516,5.5688
15,183201.10,-2098.6108,3491.2542,92.878,303.28,27.70,0.2631,-0.0129,-0.0410,-3.9026,-0.0401,4.7520
15,183201.20,-2098.6100,3491.2557,92.470,303.19,27.60,0.2138,-0.0676,-0.0902,-1.6408,-0.2181,4.3458
15,183201.30,-2098.6093,3491.2571,92.026,303.42,27.60,0.1589,-0.0901,0.0325,-4.1888,-2.4305,2.8443
15,183201.40,-2098.6085,3491.2585,92.007,303.95,27.60,0.0526,-0.1742,0.1327,-6.2642,-0.8909,0.9596
15,183201.50,-2098.6077,3491.2599,91.878,304.66,27.60,-0.0589,-0.1792,0.0657,-6.6298,-0.0834,-1.2103
15,183201.60,-2098.6069,3491.2612,91.452,305.57,27.60,-0.2055,-0.2420,-0.0581,-0.2840,0.6710,-4.5578
15,183201.70,-2098.6061,3491.2626,91.081,306.70,27.60,-0.2817,-0.2336,0.0181,-3.6821,-0.6443,-7.1454
15,183201.80,-2098.6053,3491.2639,90.711,307.71,27.60,-0.3488,-0.2499,0.0406,-3.9335,-1.6686,-9.1017
15,183201.90,-2098.6045,3491.2652,90.581,308.59,27.60,-0.4006,-0.2236,0.0112,-4.2445,-1.8270,-9.8833
15,183202.00,-2098.6036,3491.2665,90.507,309.98,27.60,-0.4836,-0.2573,-0.0763,-0.2146,-1.5697,-11.2984
15,183202.10,-2098.6027,3491.2677,90.452,310.28,27.60,-0.4711,-0.2565,-0.0251,-2.9999,-0.4967,-10.9060
15,183202.20,-2098.6018,3491.2690,90.063,311.83,27.60,-0.4859,-0.2412,0.0087,-3.7206,0.1274,-12.3141
15,183202.30,-2098.6009,3491.2702,89.989,313.48,27.50,-0.5108,-0.2093,0.0347,-4.3500,-0.1295,-12.5643
15,183202.40,-2098.5999,3491.2713,89.952,314.96,27.60,-0.5741,-0.2244,-0.0253,-1.7930,1.5909,-13.5100
15,183202.50,-2098.5990,3491.2725,89.933,316.17,27.50,-0.5843,-0.2357,-0.0249,-2.2980,0.7509,-13.5590
15,183202.60,-2098.5980,3491.2736,89.970,317.32,27.60,-0.5598,-0.2253,0.0088,-2.7841,-0.1527,-13.5868
15,183202.70,-2098.5970,3491.2747,90.007,318.42,27.60,-0.5061,-0.1714,0.0113,-3.6149,0.3298,-12.4974
15,183202.80,-2098.5960,3491.2758,90.007,319.42,27.60,-0.4732,-0.1950,-0.0401,-2.3135,-0.8431,-12.1138
15,183202.90,-2098.5949,3491.2769,90.044,319.60,27.60,-0.4206,-0.1496,0.0113,-2.4823,-0.3305,-10.5606
15,183203.00,-2098.5939,3491.2779,90.063,319.93,27.60,-0.3670,-0.1868,-0.0540,-3.2257,0.1970,-9.1486
15,183203.10,-2098.5929,3491.2790,90.063,320.06,27.60,-0.3138,-0.1396,-0.0081,-1.6367,0.9331,-8.5657
15,183203.20,-2098.5918,3491.2801,90.063,320.45,27.60,-0.2399,-0.1407,0.0572,-4.1642,2.0609,-6.5423
15,183203.30,-2098.5908,3491.2811,90.359,320.75,27.60,-0.1431,-0.1065,-0.0342,-3.7697,1.4211,-4.5130
15,183203.40,-2098.5897,3491.2822,90.933,320.90,27.60,-0.0688,-0.1305,-0.0982,-0.4078,1.4739,-2.5454
15,183203.50,-2098.5887,3491.2832,91.063,320.98,27.70,-0.0084,-0.1080,-0.0979,-1.5305,-0.3421,-1.2840
15,183203.60,-2098.5876,3491.2843,91.674,321.12,27.70,0.0101,-0.0938,-0.0363,-2.6721,-0.9465,-0.4152
15,183203.70,-2098.5866,3491.2853,92.211,321.49,27.70,0.0236,-0.0284,0.0570,-7.1988,-1.0901,-0.4643
15,183203.80,-2098.5855,3491.2864,92.693,321.86,27.70,-0.0250,-0.0319,-0.0355,-2.3206,-0.9412,-1.4700
15,183203.90,-2098.5844,3491.2874,93.304,322.31,27.70,-0.0610,-0.0432,0.0496,-3.1936,-1.3834,-2.5546
15,183204.00,-2098.5832,3491.2885,93.637,322.86,27.70,-0.1430,-0.0527,-0.0225,-3.2891,0.0996,-3.7265
15,183204.10,-2098.5821,3491.2895,93.674,323.13,27.70,-0.2336,-0.0600,-0.1526,-0.1521,-0.4838,-5.6587
15,183204.20,-2098.5810,3491.2905,94.082,324.17,27.70,-0.2689,-0.0946,-0.0314,-1.5949,0.1209,-6.4212
15,183204.30,-2098.5798,3491.2915,94.378,325.34,27.70,-0.2843,-0.0838,-0.0183,-5.2306,-1.3110,-6.9065
15,183204.40,-2098.5786,3491.2925,94.748,326.45,27.70,-0.3002,-0.0626,0.0692,-4.2124,-1.2260,-8.1689
15,183204.50,-2098.5774,3491.2934,95.100,327.58,27.70,-0.3806,-0.0640,-0.0045,-4.3201,-1.9158,-9.1812
15,183204.60,-2098.5762,3491.2943,95.230,328.65,27.70,-0.4406,-0.0904,-0.0293,-2.3488,-1.3435,-10.2932
15,183204.70,-2098.5750,3491.2952,95.378,329.83,27.70,-0.4823,-0.0885,-0.0278,-1.3534,0.3813,-10.9701
15,183204.80,-2098.5737,3491.2961,95.674,331.14,27.70,-0.4953,-0.1149,-0.0103,-3.8503,-0.3567,-10.8626
15,183204.90,-2098.5724,3491.2969,95.285,332.10,27.70,-0.4902,-0.1337,-0.0096,-3.3355,-4.1618,-11.7270
15,183205.00,-2098.5712,3491.2977,95.397,332.88,27.70,-0.5021,-0.1470,0.0205,-3.3939,-2.7244,-11.4753
15,183205.10,-2098.5699,3491.2985,95.378,333.15,27.70,-0.5354,-0.1700,-0.0252,-2.6069,0.8333,-12.1118
15,183205.20,-2098.5686,3491.2993,94.989,334.38,27.70,-0.5799,-0.1800,-0.0320,-2.1762,1.1882,-12.9381
15,183205.30,-2098.5673,3491.3000,94.859,335.68,27.70,-0.5316,-0.2205,0.0192,-3.5482,-0.9186,-12.2980
15,183205.40,-2098.5660,3491.3007,94.471,336.86,27.70,-0.5040,-0.2168,-0.0448,-3.4293,0.5245,-11.5944
15,183205.50,-2098.5647,3491.3013,94.359,338.02,27.70,-0.4932,-0.2572,-0.0022,-1.8877,0.0434,-11.3206
15,183205.60,-2098.5634,3491.3019,94.267,339.15,27.70,-0.4504,-0.2532,0.0127,-3.3590,-0.0068,-10.2488
15,183205.70,-2098.5620,3491.3025,93.730,340.27,27.70,-0.4408,-0.2723,-0.0322,-3.0960,-0.2137,-10.2292
15,183205.80,-2098.5607,3491.3031,93.396,341.24,27.70,-0.4162,-0.2719,-0.0220,-2.0674,-4.0279,-9.8972
15,183205.90,-2098.5594,3491.3036,92.841,342.17,27.70,-0.3392,-0.2637,0.1082,-5.9939,-2.7024,-7.9928
15,183206.00,-2098.5581,3491.3041,92.322,343.15,27.70,-0.3668,-0.2667,0.0196,-3.3032,1.9960,-8.6735
15,183206.10,-2098.5567,3491.3046,92.285,343.51,27.70,-0.3133,-0.2606,0.0953,-5.0679,-0.7973,-7.3843
15,183206.20,-2098.5554,3491.3050,91.970,344.39,27.70,-0.3295,-0.2761,-0.0608,-2.1644,3.7819,-7.5456
15,183206.30,-2098.5541,3491.3055,91.841,344.99,27.70,-0.3292,-0.2717,-0.0990,0.6747,3.4002,-7.9406
15,183206.40,-2098.5528,3491.3059,91.748,345.47,27.70,-0.2539,-0.1897,0.0822,-4.8166,1.7418,-6.4216
15,183206.50,-2098.5514,3491.3063,91.730,346.04,27.70,-0.2491,-0.2065,-0.0336,-3.7967,2.6974,-6.3675
15,183206.60,-2098.5501,3491.3067,91.415,346.47,27.70,-0.2164,-0.2140,-0.0540,-1.3868,-0.4443,-5.8437
15,183206.70,-2098.5487,3491.3071,90.970,346.84,27.70,-0.1604,-0.1708,0.0798,-4.5081,-1.6646,-4.5552
15,183206.80,-2098.5474,3491.3074,90.655,347.14,27.70,-0.1393,-0.1910,0.0090,-4.7451,0.4206,-3.9065
15,183206.90,-2098.5461,3491.3078,90.341,347.51,27.70,-0.1500,-0.3593,0.0085,-1.4500,1.1220,-4.5629
15,183207.00,-2098.5448,3491.3081,89.581,347.94,27.70,-0.1720,-0.2919,-0.0507,-3.0595,0.0647,-4.8001
15,183207.10,-2098.5435,3491.3085,89.489,348.00,27.70,-0.1286,-0.2789,-0.0596,-1.5767,-1.3568,-4.2165
15,183207.20,-2098.5422,3491.3088,89.063,348.54,27.70,-0.1531,-0.2944,0.0148,-1.8339,0.7865,-4.4262
15,183207.30,-2098.5408,3491.3091,88.989,349.15,27.70,-0.1812,-0.2926,-0.0349,-3.5290,1.1516,-4.8980
15,183207.40,-2098.5395,3491.3094,88.748,349.98,27.70,-0.2309,-0.3016,-0.0279,-1.0274,2.1122,-6.0839
15,183207.50,-2098.5382,3491.3096,87.951,351.01,27.70,-0.2651,-0.2908,0.0324,-3.8514,0.4505,-6.7595
15,183207.60,-2098.5369,3491.3098,87.914,351.91,27.70,-0.3070,-0.2728,-0.0101,-3.8901,-0.6814,-7.9789
